Hours since 00:00 Jan 1,Lifetime Hourly Data: Electricity to grid (kW),Lifetime Hourly Data: Electricity to grid (kW)
6180.5,38223.3,38223.3
6181.5,39030.5,39030.5
6182.5,39714,39714
6183.5,39557.7,39557.7
6184.5,32789.9,32789.9
6185.5,20971.9,20971.9
6186.5,0,0
6187.5,0,0
6188.5,0,0
6189.5,0,0
6190.5,0,0
6191.5,0,0
6192.5,0,0
6193.5,0,0
6194.5,0,0
6195.5,0,0
6196.5,0,0
6197.5,0,0
6198.5,872.914,872.914
6199.5,6043.47,6043.47
6200.5,17817.1,17817.1
6201.5,35944.8,35944.8
6202.5,38550.8,38550.8
6203.5,37709.5,37709.5
6204.5,37687.3,37687.3
6205.5,37339,37339
6206.5,39315.5,39315.5
6207.5,37919.5,37919.5
6208.5,32123.5,32123.5
6209.5,16362.1,16362.1
6210.5,0,0
6211.5,0,0
6212.5,0,0
6213.5,0,0
6214.5,0,0
6215.5,0,0
6216.5,0,0
6217.5,0,0
6218.5,0,0
6219.5,0,0
6220.5,0,0
6221.5,0,0
6222.5,17133.8,17133.8
6223.5,32268.5,32268.5
6224.5,37769.9,37769.9
6225.5,38371.7,38371.7
6226.5,37224.7,37224.7
6227.5,36130.9,36130.9
6228.5,36258.3,36258.3
6229.5,37324.8,37324.8
6230.5,38642.3,38642.3
6231.5,38383.7,38383.7
6232.5,33190,33190
6233.5,19646.8,19646.8
6234.5,0,0
6235.5,0,0
6236.5,0,0
6237.5,0,0
6238.5,0,0
6239.5,0,0
6240.5,0,0
6241.5,0,0
6242.5,0,0
6243.5,0,0
6244.5,0,0
6245.5,0,0
6246.5,785.232,785.232
6247.5,6099.89,6099.89
6248.5,26529.7,26529.7
6249.5,33595,33595
6250.5,37379.4,37379.4
6251.5,36581.7,36581.7
6252.5,36585.4,36585.4
6253.5,38131.4,38131.4
6254.5,21206.9,21206.9
6255.5,37199.6,37199.6
6256.5,32240.4,32240.4
6257.5,12992.3,12992.3
6258.5,0,0
6259.5,0,0
6260.5,0,0
6261.5,0,0
6262.5,0,0
6263.5,0,0
6264.5,0,0
6265.5,0,0
6266.5,0,0
6267.5,0,0
6268.5,0,0
6269.5,0,0
6270.5,17584.2,17584.2
6271.5,32747,32747
6272.5,38756.3,38756.3
6273.5,39418.8,39418.8
6274.5,38165.5,38165.5
6275.5,36995.2,36995.2
6276.5,36834.1,36834.1
6277.5,37701.2,37701.2
6278.5,38671.1,38671.1
6279.5,37956.4,37956.4
6280.5,31894.2,31894.2
6281.5,16845.6,16845.6
6282.5,0,0
6283.5,0,0
6284.5,0,0
6285.5,0,0
6286.5,0,0
6287.5,0,0
6288.5,0,0
6289.5,0,0
6290.5,0,0
6291.5,0,0
6292.5,0,0
6293.5,0,0
6294.5,15796.8,15796.8
6295.5,31783.8,31783.8
6296.5,37883.7,37883.7
6297.5,38715.5,38715.5
6298.5,37521.2,37521.2
6299.5,36345.7,36345.7
6300.5,36179.1,36179.1
6301.5,37114.4,37114.4
6302.5,38234.5,38234.5
6303.5,37457.1,37457.1
6304.5,31685.1,31685.1
6305.5,17553.7,17553.7
6306.5,0,0
6307.5,0,0
6308.5,0,0
6309.5,0,0
6310.5,0,0
6311.5,0,0
6312.5,0,0
6313.5,0,0
6314.5,0,0
6315.5,0,0
6316.5,0,0
6317.5,0,0
6318.5,18187.2,18187.2
6319.5,33063.3,33063.3
6320.5,38239.3,38239.3
6321.5,38878.4,38878.4
6322.5,37225.9,37225.9
6323.5,35914.2,35914.2
6324.5,35644,35644
6325.5,36508.9,36508.9
6326.5,37522,37522
6327.5,36583.9,36583.9
6328.5,30794.3,30794.3
6329.5,16639.7,16639.7
6330.5,0,0
6331.5,0,0
6332.5,0,0
6333.5,0,0
6334.5,0,0
6335.5,0,0
6336.5,0,0
6337.5,0,0
6338.5,0,0
6339.5,0,0
6340.5,0,0
6341.5,0,0
6342.5,15267.8,15267.8
6343.5,30673.3,30673.3
6344.5,22972.2,22972.2
6345.5,37301.4,37301.4
6346.5,21142.6,21142.6
6347.5,16710.9,16710.9
6348.5,33774.6,33774.6
6349.5,35447.4,35447.4
6350.5,26947.2,26947.2
6351.5,16198.1,16198.1
6352.5,29221.6,29221.6
6353.5,10333,10333
6354.5,0,0
6355.5,0,0
6356.5,0,0
6357.5,0,0
6358.5,0,0
6359.5,0,0
6360.5,0,0
6361.5,0,0
6362.5,0,0
6363.5,0,0
6364.5,0,0
6365.5,0,0
6366.5,14307.9,14307.9
6367.5,30937.1,30937.1
6368.5,37224.6,37224.6
6369.5,38515.1,38515.1
6370.5,37022,37022
6371.5,35707.6,35707.6
6372.5,35560.1,35560.1
6373.5,36623.2,36623.2
6374.5,37751,37751
6375.5,36857.8,36857.8
6376.5,30875.4,30875.4
6377.5,15526.5,15526.5
6378.5,0,0
6379.5,0,0
6380.5,0,0
6381.5,0,0
6382.5,0,0
6383.5,0,0
6384.5,0,0
6385.5,0,0
6386.5,0,0
6387.5,0,0
6388.5,0,0
6389.5,0,0
6390.5,15917.3,15917.3
6391.5,31535.7,31535.7
6392.5,37177.5,37177.5
6393.5,37592.8,37592.8
6394.5,36034.4,36034.4
6395.5,34622,34622
6396.5,34439.4,34439.4
6397.5,35357.5,35357.5
6398.5,36500.1,36500.1
6399.5,35219.6,35219.6
6400.5,29752.2,29752.2
6401.5,14630,14630
6402.5,0,0
6403.5,0,0
6404.5,0,0
6405.5,0,0
6406.5,0,0
6407.5,0,0
6408.5,0,0
6409.5,0,0
6410.5,0,0
6411.5,0,0
6412.5,0,0
6413.5,0,0
6414.5,13654.6,13654.6
6415.5,29848.9,29848.9
6416.5,35764.5,35764.5
6417.5,36296,36296
6418.5,34752.6,34752.6
6419.5,33579.4,33579.4
6420.5,33522.6,33522.6
6421.5,34490.6,34490.6
6422.5,35314.5,35314.5
6423.5,34204.2,34204.2
6424.5,28101.8,28101.8
6425.5,12490.6,12490.6
6426.5,0,0
6427.5,0,0
6428.5,0,0
6429.5,0,0
6430.5,0,0
6431.5,0,0
6432.5,0,0
6433.5,0,0
6434.5,0,0
6435.5,0,0
6436.5,0,0
6437.5,0,0
6438.5,13662,13662
6439.5,29928.1,29928.1
6440.5,35871.8,35871.8
6441.5,36726.4,36726.4
6442.5,35477.1,35477.1
6443.5,34306.8,34306.8
6444.5,34395.9,34395.9
6445.5,35520,35520
6446.5,37054,37054
6447.5,35631.2,35631.2
6448.5,28970,28970
6449.5,10541.2,10541.2
6450.5,0,0
6451.5,0,0
6452.5,0,0
6453.5,0,0
6454.5,0,0
6455.5,0,0
6456.5,0,0
6457.5,0,0
6458.5,0,0
6459.5,0,0
6460.5,0,0
6461.5,0,0
6462.5,12294.2,12294.2
6463.5,29977.7,29977.7
6464.5,36583.2,36583.2
6465.5,37616.5,37616.5
6466.5,36332.6,36332.6
6467.5,35178.1,35178.1
6468.5,35232,35232
6469.5,36247.3,36247.3
6470.5,37743.6,37743.6
6471.5,36165.7,36165.7
6472.5,29460.7,29460.7
6473.5,9494.46,9494.46
6474.5,0,0
6475.5,0,0
6476.5,0,0
6477.5,0,0
6478.5,0,0
6479.5,0,0
6480.5,0,0
6481.5,0,0
6482.5,0,0
6483.5,0,0
6484.5,0,0
6485.5,0,0
6486.5,8690.79,8690.79
6487.5,26292.9,26292.9
6488.5,9253.56,9253.56
6489.5,6606.9,6606.9
6490.5,28166.9,28166.9
6491.5,35676.4,35676.4
6492.5,35787.8,35787.8
6493.5,36174,36174
6494.5,28447.3,28447.3
6495.5,35575,35575
6496.5,16781.3,16781.3
6497.5,4951.25,4951.25
6498.5,0,0
6499.5,0,0
6500.5,0,0
6501.5,0,0
6502.5,0,0
6503.5,0,0
6504.5,0,0
6505.5,0,0
6506.5,0,0
6507.5,0,0
6508.5,0,0
6509.5,0,0
6510.5,14614.1,14614.1
6511.5,32071.3,32071.3
6512.5,37703.3,37703.3
6513.5,37863.2,37863.2
6514.5,36546.2,36546.2
6515.5,35601.2,35601.2
6516.5,35901.1,35901.1
6517.5,36854.4,36854.4
6518.5,20459,20459
6519.5,7264.53,7264.53
6520.5,9003.37,9003.37
6521.5,709.409,709.409
6522.5,0,0
6523.5,0,0
6524.5,0,0
6525.5,0,0
6526.5,0,0
6527.5,0,0
6528.5,0,0
6529.5,0,0
6530.5,0,0
6531.5,0,0
6532.5,0,0
6533.5,0,0
6534.5,12826.7,12826.7
6535.5,31763.3,31763.3
6536.5,38296.4,38296.4
6537.5,38665.4,38665.4
6538.5,36882.7,36882.7
6539.5,35553.1,35553.1
6540.5,35532.2,35532.2
6541.5,36620.6,36620.6
6542.5,37576.4,37576.4
6543.5,35582.2,35582.2
6544.5,27614.6,27614.6
6545.5,5615.04,5615.04
6546.5,0,0
6547.5,0,0
6548.5,0,0
6549.5,0,0
6550.5,0,0
6551.5,0,0
6552.5,0,0
6553.5,0,0
6554.5,0,0
6555.5,0,0
6556.5,0,0
6557.5,0,0
6558.5,10578.8,10578.8
6559.5,30874.7,30874.7
6560.5,37882.9,37882.9
6561.5,39316.4,39316.4
6562.5,37693.7,37693.7
6563.5,36159,36159
6564.5,36097.8,36097.8
6565.5,37177.6,37177.6
6566.5,38353.9,38353.9
6567.5,37096.9,37096.9
6568.5,29790.1,29790.1
6569.5,6980.43,6980.43
6570.5,0,0
6571.5,0,0
6572.5,0,0
6573.5,0,0
6574.5,0,0
6575.5,0,0
6576.5,0,0
6577.5,0,0
6578.5,0,0
6579.5,0,0
6580.5,0,0
6581.5,0,0
6582.5,11806.1,11806.1
6583.5,31218.6,31218.6
6584.5,37583.7,37583.7
6585.5,38078.7,38078.7
6586.5,36138.8,36138.8
6587.5,34532,34532
6588.5,34190.7,34190.7
6589.5,35059.9,35059.9
6590.5,36300.7,36300.7
6591.5,35364.8,35364.8
6592.5,28582.5,28582.5
6593.5,6376.2,6376.2
6594.5,0,0
6595.5,0,0
6596.5,0,0
6597.5,0,0
6598.5,0,0
6599.5,0,0
6600.5,0,0
6601.5,0,0
6602.5,0,0
6603.5,0,0
6604.5,0,0
6605.5,0,0
6606.5,10369.5,10369.5
6607.5,30773.7,30773.7
6608.5,36880.1,36880.1
6609.5,37437.4,37437.4
6610.5,35825.5,35825.5
6611.5,34546.5,34546.5
6612.5,34672.8,34672.8
6613.5,35984,35984
6614.5,37300.8,37300.8
6615.5,35882.8,35882.8
6616.5,28290.2,28290.2
6617.5,4922.99,4922.99
6618.5,0,0
6619.5,0,0
6620.5,0,0
6621.5,0,0
6622.5,0,0
6623.5,0,0
6624.5,0,0
6625.5,0,0
6626.5,0,0
6627.5,0,0
6628.5,0,0
6629.5,0,0
6630.5,9492.03,9492.03
6631.5,31479.7,31479.7
6632.5,38110.5,38110.5
6633.5,38598.1,38598.1
6634.5,36711.8,36711.8
6635.5,35202.7,35202.7
6636.5,35357.1,35357.1
6637.5,36556.3,36556.3
6638.5,37801.9,37801.9
6639.5,33335.4,33335.4
6640.5,26937.2,26937.2
6641.5,4452.27,4452.27
6642.5,0,0
6643.5,0,0
6644.5,0,0
6645.5,0,0
6646.5,0,0
6647.5,0,0
6648.5,0,0
6649.5,0,0
6650.5,0,0
6651.5,0,0
6652.5,0,0
6653.5,0,0
6654.5,8597.47,8597.47
6655.5,30835.3,30835.3
6656.5,37317.6,37317.6
6657.5,37961,37961
6658.5,36046.5,36046.5
6659.5,34420.3,34420.3
6660.5,34292.9,34292.9
6661.5,35515.1,35515.1
6662.5,36657.3,36657.3
6663.5,35047.5,35047.5
6664.5,27570.9,27570.9
6665.5,4207.72,4207.72
6666.5,0,0
6667.5,0,0
6668.5,0,0
6669.5,0,0
6670.5,0,0
6671.5,0,0
6672.5,0,0
6673.5,0,0
6674.5,0,0
6675.5,0,0
6676.5,0,0
6677.5,0,0
6678.5,7534.18,7534.18
6679.5,29286.9,29286.9
6680.5,35483.1,35483.1
6681.5,36353.5,36353.5
6682.5,34758.1,34758.1
6683.5,33147.8,33147.8
6684.5,33032.5,33032.5
6685.5,34028.8,34028.8
6686.5,35172.2,35172.2
6687.5,33183,33183
6688.5,25881,25881
6689.5,2892.47,2892.47
6690.5,0,0
6691.5,0,0
6692.5,0,0
6693.5,0,0
6694.5,0,0
6695.5,0,0
6696.5,0,0
6697.5,0,0
6698.5,0,0
6699.5,0,0
6700.5,0,0
6701.5,0,0
6702.5,2891.9,2891.9
6703.5,26355.5,26355.5
6704.5,34865.8,34865.8
6705.5,32909.8,32909.8
6706.5,34552.2,34552.2
6707.5,32935.3,32935.3
6708.5,32819,32819
6709.5,34029.3,34029.3
6710.5,35368.5,35368.5
6711.5,33793.3,33793.3
6712.5,26325.1,26325.1
6713.5,3234.64,3234.64
6714.5,0,0
6715.5,0,0
6716.5,0,0
6717.5,0,0
6718.5,0,0
6719.5,0,0
6720.5,0,0
6721.5,0,0
6722.5,0,0
6723.5,0,0
6724.5,0,0
6725.5,0,0
6726.5,6935.59,6935.59
6727.5,28729.6,28729.6
6728.5,34851,34851
6729.5,35771.6,35771.6
6730.5,34032,34032
6731.5,32577.6,32577.6
6732.5,32781.2,32781.2
6733.5,27642.1,27642.1
6734.5,22006.3,22006.3
6735.5,15297.2,15297.2
6736.5,8196.11,8196.11
6737.5,141.486,141.486
6738.5,0,0
6739.5,0,0
6740.5,0,0
6741.5,0,0
6742.5,0,0
6743.5,0,0
6744.5,0,0
6745.5,0,0
6746.5,0,0
6747.5,0,0
6748.5,0,0
6749.5,0,0
6750.5,7874.13,7874.13
6751.5,31917.9,31917.9
6752.5,38814.7,38814.7
6753.5,39304.6,39304.6
6754.5,37507.4,37507.4
6755.5,35812.2,35812.2
6756.5,35955.3,35955.3
6757.5,37674.9,37674.9
6758.5,39060.2,39060.2
6759.5,37489.3,37489.3
6760.5,29350.3,29350.3
6761.5,3518.52,3518.52
6762.5,0,0
6763.5,0,0
6764.5,0,0
6765.5,0,0
6766.5,0,0
6767.5,0,0
6768.5,0,0
6769.5,0,0
6770.5,0,0
6771.5,0,0
6772.5,0,0
6773.5,0,0
6774.5,6475.95,6475.95
6775.5,30147,30147
6776.5,37219.2,37219.2
6777.5,38754.8,38754.8
6778.5,36689.6,36689.6
6779.5,34754.6,34754.6
6780.5,34550.1,34550.1
6781.5,35616.9,35616.9
6782.5,36401,36401
6783.5,33217.7,33217.7
6784.5,23204.7,23204.7
6785.5,1239.75,1239.75
6786.5,0,0
6787.5,0,0
6788.5,0,0
6789.5,0,0
6790.5,0,0
6791.5,0,0
6792.5,0,0
6793.5,0,0
6794.5,0,0
6795.5,0,0
6796.5,0,0
6797.5,0,0
6798.5,3535.63,3535.63
6799.5,23206.1,23206.1
6800.5,32603.1,32603.1
6801.5,35032.5,35032.5
6802.5,33600.1,33600.1
6803.5,31923.1,31923.1
6804.5,31838.1,31838.1
6805.5,33029,33029
6806.5,33899.5,33899.5
6807.5,30694.8,30694.8
6808.5,20804.9,20804.9
6809.5,834.525,834.525
6810.5,0,0
6811.5,0,0
6812.5,0,0
6813.5,0,0
6814.5,0,0
6815.5,0,0
6816.5,0,0
6817.5,0,0
6818.5,0,0
6819.5,0,0
6820.5,0,0
6821.5,0,0
6822.5,3697.71,3697.71
6823.5,24706.7,24706.7
6824.5,33260,33260
6825.5,35338.3,35338.3
6826.5,33829.4,33829.4
6827.5,32093.2,32093.2
6828.5,32207.1,32207.1
6829.5,33510.8,33510.8
6830.5,34388.8,34388.8
6831.5,31688.7,31688.7
6832.5,16439,16439
6833.5,415.98,415.98
6834.5,0,0
6835.5,0,0
6836.5,0,0
6837.5,0,0
6838.5,0,0
6839.5,0,0
6840.5,0,0
6841.5,0,0
6842.5,0,0
6843.5,0,0
6844.5,0,0
6845.5,0,0
6846.5,295.162,295.162
6847.5,23510.4,23510.4
6848.5,33828.5,33828.5
6849.5,34831.4,34831.4
6850.5,33207.2,33207.2
6851.5,31918.2,31918.2
6852.5,32379.7,32379.7
6853.5,33769.2,33769.2
6854.5,34939.2,34939.2
6855.5,32202.4,32202.4
6856.5,22495.7,22495.7
6857.5,667.155,667.155
6858.5,0,0
6859.5,0,0
6860.5,0,0
6861.5,0,0
6862.5,0,0
6863.5,0,0
6864.5,0,0
6865.5,0,0
6866.5,0,0
6867.5,0,0
6868.5,0,0
6869.5,0,0
6870.5,3382.49,3382.49
6871.5,26880.3,26880.3
6872.5,34499.5,34499.5
6873.5,35651.5,35651.5
6874.5,33474.5,33474.5
6875.5,31704.1,31704.1
6876.5,31960.5,31960.5
6877.5,33528.1,33528.1
6878.5,35092.5,35092.5
6879.5,32634.9,32634.9
6880.5,23733.3,23733.3
6881.5,5.1533,5.1533
6882.5,0,0
6883.5,0,0
6884.5,0,0
6885.5,0,0
6886.5,0,0
6887.5,0,0
6888.5,0,0
6889.5,0,0
6890.5,0,0
6891.5,0,0
6892.5,0,0
6893.5,0,0
6894.5,3833.24,3833.24
6895.5,27781,27781
6896.5,34642.1,34642.1
6897.5,35478.4,35478.4
6898.5,33478.6,33478.6
6899.5,31946.3,31946.3
6900.5,32149.1,32149.1
6901.5,33614,33614
6902.5,34894.4,34894.4
6903.5,32059.5,32059.5
6904.5,22950.5,22950.5
6905.5,0,0
6906.5,0,0
6907.5,0,0
6908.5,0,0
6909.5,0,0
6910.5,0,0
6911.5,0,0
6912.5,0,0
6913.5,0,0
6914.5,0,0
6915.5,0,0
6916.5,0,0
6917.5,0,0
6918.5,1990.01,1990.01
6919.5,13775.5,13775.5
6920.5,23390.7,23390.7
6921.5,24280,24280
6922.5,23308.4,23308.4
6923.5,29809.2,29809.2
6924.5,24936.4,24936.4
6925.5,24011,24011
6926.5,14224.1,14224.1
6927.5,12363.2,12363.2
6928.5,2406.48,2406.48
6929.5,0,0
6930.5,0,0
6931.5,0,0
6932.5,0,0
6933.5,0,0
6934.5,0,0
6935.5,0,0
6936.5,0,0
6937.5,0,0
6938.5,0,0
6939.5,0,0
6940.5,0,0
6941.5,0,0
6942.5,375.036,375.036
6943.5,24172.3,24172.3
6944.5,35059.1,35059.1
6945.5,36139.1,36139.1
6946.5,34213.3,34213.3
6947.5,32741.6,32741.6
6948.5,32794.5,32794.5
6949.5,34233.4,34233.4
6950.5,35169.9,35169.9
6951.5,32631.7,32631.7
6952.5,22953.4,22953.4
6953.5,0,0
6954.5,0,0
6955.5,0,0
6956.5,0,0
6957.5,0,0
6958.5,0,0
6959.5,0,0
6960.5,0,0
6961.5,0,0
6962.5,0,0
6963.5,0,0
6964.5,0,0
6965.5,0,0
6966.5,1652.19,1652.19
6967.5,22769.8,22769.8
6968.5,26134.8,26134.8
6969.5,34408.6,34408.6
6970.5,30683.8,30683.8
6971.5,30966.6,30966.6
6972.5,31404,31404
6973.5,33126,33126
6974.5,34517.2,34517.2
6975.5,31729.2,31729.2
6976.5,21872.5,21872.5
6977.5,0,0
6978.5,0,0
6979.5,0,0
6980.5,0,0
6981.5,0,0
6982.5,0,0
6983.5,0,0
6984.5,0,0
6985.5,0,0
6986.5,0,0
6987.5,0,0
6988.5,0,0
6989.5,0,0
6990.5,35.8964,35.8964
6991.5,15598.9,15598.9
6992.5,20066.4,20066.4
6993.5,29812.4,29812.4
6994.5,14914.2,14914.2
6995.5,16828.5,16828.5
6996.5,29636.2,29636.2
6997.5,21017.9,21017.9
6998.5,21307.7,21307.7
6999.5,18203.7,18203.7
7000.5,5641.98,5641.98
7001.5,0,0
7002.5,0,0
7003.5,0,0
7004.5,0,0
7005.5,0,0
7006.5,0,0
7007.5,0,0
7008.5,0,0
7009.5,0,0
7010.5,0,0
7011.5,0,0
7012.5,0,0
7013.5,0,0
7014.5,3119.94,3119.94
7015.5,26621.7,26621.7
7016.5,33971.8,33971.8
7017.5,34566.7,34566.7
7018.5,32423.5,32423.5
7019.5,30662.7,30662.7
7020.5,30782.2,30782.2
7021.5,32199.8,32199.8
7022.5,33069.7,33069.7
7023.5,30447.4,30447.4
7024.5,20741.3,20741.3
7025.5,0,0
7026.5,0,0
7027.5,0,0
7028.5,0,0
7029.5,0,0
7030.5,0,0
7031.5,0,0
7032.5,0,0
7033.5,0,0
7034.5,0,0
7035.5,0,0
7036.5,0,0
7037.5,0,0
7038.5,3172.47,3172.47
7039.5,26815,26815
7040.5,34280,34280
7041.5,35160.6,35160.6
7042.5,33133.9,33133.9
7043.5,31390.6,31390.6
7044.5,31576.2,31576.2
7045.5,33345.2,33345.2
7046.5,34538.4,34538.4
7047.5,32077,32077
7048.5,21840.7,21840.7
7049.5,0,0
7050.5,0,0
7051.5,0,0
7052.5,0,0
7053.5,0,0
7054.5,0,0
7055.5,0,0
7056.5,0,0
7057.5,0,0
7058.5,0,0
7059.5,0,0
7060.5,0,0
7061.5,0,0
7062.5,2269.42,2269.42
7063.5,26046.5,26046.5
7064.5,33772.7,33772.7
7065.5,34640.4,34640.4
7066.5,32557.8,32557.8
7067.5,30658.2,30658.2
7068.5,30820.1,30820.1
7069.5,32362.1,32362.1
7070.5,33444,33444
7071.5,30835.6,30835.6
7072.5,21192.2,21192.2
7073.5,0,0
7074.5,0,0
7075.5,0,0
7076.5,0,0
7077.5,0,0
7078.5,0,0
7079.5,0,0
7080.5,0,0
7081.5,0,0
7082.5,0,0
7083.5,0,0
7084.5,0,0
7085.5,0,0
7086.5,1855.9,1855.9
7087.5,24669.3,24669.3
7088.5,32394.2,32394.2
7089.5,33917,33917
7090.5,31750.7,31750.7
7091.5,29905.1,29905.1
7092.5,30189.2,30189.2
7093.5,31755.9,31755.9
7094.5,32817.7,32817.7
7095.5,30323.7,30323.7
7096.5,20539.1,20539.1
7097.5,0,0
7098.5,0,0
7099.5,0,0
7100.5,0,0
7101.5,0,0
7102.5,0,0
7103.5,0,0
7104.5,0,0
7105.5,0,0
7106.5,0,0
7107.5,0,0
7108.5,0,0
7109.5,0,0
7110.5,2141.02,2141.02
7111.5,25488,25488
7112.5,33059.9,33059.9
7113.5,33608.3,33608.3
7114.5,31089.4,31089.4
7115.5,29303.5,29303.5
7116.5,29058.6,29058.6
7117.5,30155.2,30155.2
7118.5,30837.3,30837.3
7119.5,27766.4,27766.4
7120.5,14511.8,14511.8
7121.5,0,0
7122.5,0,0
7123.5,0,0
7124.5,0,0
7125.5,0,0
7126.5,0,0
7127.5,0,0
7128.5,0,0
7129.5,0,0
7130.5,0,0
7131.5,0,0
7132.5,0,0
7133.5,0,0
7134.5,1480.45,1480.45
7135.5,23853.5,23853.5
7136.5,31871.1,31871.1
7137.5,33369.3,33369.3
7138.5,31345.1,31345.1
7139.5,29502.6,29502.6
7140.5,29676.4,29676.4
7141.5,31093.4,31093.4
7142.5,31686,31686
7143.5,27819.4,27819.4
7144.5,15864.4,15864.4
7145.5,0,0
7146.5,0,0
7147.5,0,0
7148.5,0,0
7149.5,0,0
7150.5,0,0
7151.5,0,0
7152.5,0,0
7153.5,0,0
7154.5,0,0
7155.5,0,0
7156.5,0,0
7157.5,0,0
7158.5,1406.64,1406.64
7159.5,23518,23518
7160.5,31927.2,31927.2
7161.5,33355,33355
7162.5,31199.4,31199.4
7163.5,29519.3,29519.3
7164.5,29667.5,29667.5
7165.5,31223.8,31223.8
7166.5,32215.9,32215.9
7167.5,29150.8,29150.8
7168.5,18038.5,18038.5
7169.5,0,0
7170.5,0,0
7171.5,0,0
7172.5,0,0
7173.5,0,0
7174.5,0,0
7175.5,0,0
7176.5,0,0
7177.5,0,0
7178.5,0,0
7179.5,0,0
7180.5,0,0
7181.5,0,0
7182.5,1615.22,1615.22
7183.5,27223.2,27223.2
7184.5,35553.5,35553.5
7185.5,36287.5,36287.5
7186.5,33798.3,33798.3
7187.5,31903.9,31903.9
7188.5,32148,32148
7189.5,34111.5,34111.5
7190.5,35653.2,35653.2
7191.5,32508.5,32508.5
7192.5,20700,20700
7193.5,0,0
7194.5,0,0
7195.5,0,0
7196.5,0,0
7197.5,0,0
7198.5,0,0
7199.5,0,0
7200.5,0,0
7201.5,0,0
7202.5,0,0
7203.5,0,0
7204.5,0,0
7205.5,0,0
7206.5,38.1434,38.1434
7207.5,26843.9,26843.9
7208.5,34433.6,34433.6
7209.5,34730.8,34730.8
7210.5,31928.6,31928.6
7211.5,29893.3,29893.3
7212.5,29806.1,29806.1
7213.5,31060.5,31060.5
7214.5,31766.9,31766.9
7215.5,27553.7,27553.7
7216.5,14473,14473
7217.5,0,0
7218.5,0,0
7219.5,0,0
7220.5,0,0
7221.5,0,0
7222.5,0,0
7223.5,0,0
7224.5,0,0
7225.5,0,0
7226.5,0,0
7227.5,0,0
7228.5,0,0
7229.5,0,0
7230.5,0,0
7231.5,20204.8,20204.8
7232.5,31290,31290
7233.5,34148.5,34148.5
7234.5,32412.1,32412.1
7235.5,30889.2,30889.2
7236.5,31449.6,31449.6
7237.5,33651.8,33651.8
7238.5,35206.9,35206.9
7239.5,32892.7,32892.7
7240.5,20862.5,20862.5
7241.5,0,0
7242.5,0,0
7243.5,0,0
7244.5,0,0
7245.5,0,0
7246.5,0,0
7247.5,0,0
7248.5,0,0
7249.5,0,0
7250.5,0,0
7251.5,0,0
7252.5,0,0
7253.5,0,0
7254.5,0,0
7255.5,25694.6,25694.6
7256.5,33865.3,33865.3
7257.5,34651.2,34651.2
7258.5,31932.2,31932.2
7259.5,29985,29985
7260.5,30129,30129
7261.5,31934.3,31934.3
7262.5,32582.4,32582.4
7263.5,29054.3,29054.3
7264.5,16993.7,16993.7
7265.5,0,0
7266.5,0,0
7267.5,0,0
7268.5,0,0
7269.5,0,0
7270.5,0,0
7271.5,0,0
7272.5,0,0
7273.5,0,0
7274.5,0,0
7275.5,0,0
7276.5,0,0
7277.5,0,0
7278.5,0,0
7279.5,24437.7,24437.7
7280.5,33362.7,33362.7
7281.5,34809.9,34809.9
7282.5,32304,32304
7283.5,30464.6,30464.6
7284.5,30569.3,30569.3
7285.5,32458.6,32458.6
7286.5,33491.3,33491.3
7287.5,29765.2,29765.2
7288.5,17201.4,17201.4
7289.5,0,0
7290.5,0,0
7291.5,0,0
7292.5,0,0
7293.5,0,0
7294.5,0,0
7295.5,0,0
7296.5,0,0
7297.5,0,0
7298.5,0,0
7299.5,0,0
7300.5,0,0
7301.5,0,0
7302.5,0,0
7303.5,24035,24035
7304.5,33115.2,33115.2
7305.5,34200.9,34200.9
7306.5,31728.6,31728.6
7307.5,29686.1,29686.1
7308.5,29809.7,29809.7
7309.5,31577.4,31577.4
7310.5,32787.1,32787.1
7311.5,29338.8,29338.8
7312.5,17217.2,17217.2
7313.5,0,0
7314.5,0,0
7315.5,0,0
7316.5,0,0
7317.5,0,0
7318.5,0,0
7319.5,0,0
7320.5,0,0
7321.5,0,0
7322.5,0,0
7323.5,0,0
7324.5,0,0
7325.5,0,0
7326.5,0,0
7327.5,22344,22344
7328.5,32309.7,32309.7
7329.5,33965,33965
7330.5,31512.9,31512.9
7331.5,29578.1,29578.1
7332.5,29724.6,29724.6
7333.5,31212.2,31212.2
7334.5,32167.9,32167.9
7335.5,28462.5,28462.5
7336.5,15725.3,15725.3
7337.5,0,0
7338.5,0,0
7339.5,0,0
7340.5,0,0
7341.5,0,0
7342.5,0,0
7343.5,0,0
7344.5,0,0
7345.5,0,0
7346.5,0,0
7347.5,0,0
7348.5,0,0
7349.5,0,0
7350.5,0,0
7351.5,22606.5,22606.5
7352.5,31519.2,31519.2
7353.5,32542.1,32542.1
7354.5,30279.5,30279.5
7355.5,28281.3,28281.3
7356.5,28461.7,28461.7
7357.5,30188.3,30188.3
7358.5,31221.3,31221.3
7359.5,27660.9,27660.9
7360.5,15391.8,15391.8
7361.5,0,0
7362.5,0,0
7363.5,0,0
7364.5,0,0
7365.5,0,0
7366.5,0,0
7367.5,0,0
7368.5,0,0
7369.5,0,0
7370.5,0,0
7371.5,0,0
7372.5,0,0
7373.5,0,0
7374.5,0,0
7375.5,21202.2,21202.2
7376.5,29984.9,29984.9
