Hours since 00:00 Jan 1,Lifetime Hourly Data: Electricity from grid to system (kW),Lifetime Hourly Data: Electricity from grid to system (kW),Lifetime Hourly Data: System power generated (kW)
737.5,-1.90284,-1.90284,-1.90284
738.5,-1.90284,-1.90284,-1.90284
739.5,-1.90284,-1.90284,-1.90284
740.5,-1.90284,-1.90284,-1.90284
741.5,-1.90284,-1.90284,-1.90284
742.5,-1.90284,-1.90284,-1.90284
743.5,-1.90284,-1.90284,-1.90284
744.5,-1.90284,-1.90284,-1.90284
745.5,-1.90284,-1.90284,-1.90284
746.5,-1.90284,-1.90284,-1.90284
747.5,-1.90284,-1.90284,-1.90284
748.5,-1.90284,-1.90284,-1.90284
749.5,-1.90284,-1.90284,-1.90284
750.5,-1.90284,-1.90284,-1.90284
751.5,0,0,293.776
752.5,0,0,23509.1
753.5,0,0,9309.53
754.5,0,0,18751.4
755.5,0,0,34770.9
756.5,0,0,26565
757.5,0,0,21020.5
758.5,0,0,8243.21
759.5,0,0,3374.92
760.5,0,0,982.361
761.5,-1.90284,-1.90284,-1.90284
762.5,-1.90284,-1.90284,-1.90284
763.5,-1.90284,-1.90284,-1.90284
764.5,-1.90284,-1.90284,-1.90284
765.5,-1.90284,-1.90284,-1.90284
766.5,-1.90284,-1.90284,-1.90284
767.5,-1.90284,-1.90284,-1.90284
768.5,-1.90284,-1.90284,-1.90284
769.5,-1.90284,-1.90284,-1.90284
770.5,-1.90284,-1.90284,-1.90284
771.5,-1.90284,-1.90284,-1.90284
772.5,-1.90284,-1.90284,-1.90284
773.5,-1.90284,-1.90284,-1.90284
774.5,-1.90284,-1.90284,-1.90284
775.5,0,0,55.824
776.5,0,0,29877.3
777.5,0,0,12216.2
778.5,0,0,8744.98
779.5,0,0,8326.86
780.5,0,0,26225.7
781.5,0,0,34360.5
782.5,0,0,59816.5
783.5,0,0,35433.2
784.5,0,0,7216.62
785.5,-1.90284,-1.90284,-1.90284
786.5,-1.90284,-1.90284,-1.90284
787.5,-1.90284,-1.90284,-1.90284
788.5,-1.90284,-1.90284,-1.90284
789.5,-1.90284,-1.90284,-1.90284
790.5,-1.90284,-1.90284,-1.90284
791.5,-1.90284,-1.90284,-1.90284
792.5,-1.90284,-1.90284,-1.90284
793.5,-1.90284,-1.90284,-1.90284
794.5,-1.90284,-1.90284,-1.90284
795.5,-1.90284,-1.90284,-1.90284
796.5,-1.90284,-1.90284,-1.90284
797.5,-1.90284,-1.90284,-1.90284
798.5,-1.90284,-1.90284,-1.90284
799.5,0,0,1573
800.5,0,0,33219.6
801.5,0,0,2661.48
802.5,0,0,31210
803.5,0,0,37298.5
804.5,0,0,33449.7
805.5,0,0,27230.8
806.5,0,0,38273.3
807.5,0,0,32198.4
808.5,0,0,39073
809.5,-1.90284,-1.90284,-1.90284
810.5,-1.90284,-1.90284,-1.90284
811.5,-1.90284,-1.90284,-1.90284
812.5,-1.90284,-1.90284,-1.90284
813.5,-1.90284,-1.90284,-1.90284
814.5,-1.90284,-1.90284,-1.90284
815.5,-1.90284,-1.90284,-1.90284
816.5,-1.90284,-1.90284,-1.90284
817.5,-1.90284,-1.90284,-1.90284
818.5,-1.90284,-1.90284,-1.90284
819.5,-1.90284,-1.90284,-1.90284
820.5,-1.90284,-1.90284,-1.90284
821.5,-1.90284,-1.90284,-1.90284
822.5,-1.90284,-1.90284,-1.90284
823.5,0,0,10788.6
824.5,0,0,52552.6
825.5,0,0,25723.1
826.5,0,0,16163.8
827.5,0,0,12096.4
828.5,0,0,25058.3
829.5,0,0,15568.6
830.5,0,0,62955.2
831.5,0,0,24821.8
832.5,0,0,20672.5
833.5,-1.90284,-1.90284,-1.90284
834.5,-1.90284,-1.90284,-1.90284
835.5,-1.90284,-1.90284,-1.90284
836.5,-1.90284,-1.90284,-1.90284
837.5,-1.90284,-1.90284,-1.90284
838.5,-1.90284,-1.90284,-1.90284
839.5,-1.90284,-1.90284,-1.90284
840.5,-1.90284,-1.90284,-1.90284
841.5,-1.90284,-1.90284,-1.90284
842.5,-1.90284,-1.90284,-1.90284
843.5,-1.90284,-1.90284,-1.90284
844.5,-1.90284,-1.90284,-1.90284
845.5,-1.90284,-1.90284,-1.90284
846.5,-1.90284,-1.90284,-1.90284
847.5,0,0,867.534
848.5,0,0,53951.3
849.5,0,0,65353.2
850.5,0,0,62812.8
851.5,0,0,56714.2
852.5,0,0,52890.1
853.5,0,0,60818.5
854.5,0,0,64803.9
855.5,0,0,62763.8
856.5,0,0,48134.6
857.5,0,0,3613.96
858.5,-1.90284,-1.90284,-1.90284
859.5,-1.90284,-1.90284,-1.90284
860.5,-1.90284,-1.90284,-1.90284
861.5,-1.90284,-1.90284,-1.90284
862.5,-1.90284,-1.90284,-1.90284
863.5,-1.90284,-1.90284,-1.90284
864.5,-1.90284,-1.90284,-1.90284
865.5,-1.90284,-1.90284,-1.90284
866.5,-1.90284,-1.90284,-1.90284
867.5,-1.90284,-1.90284,-1.90284
868.5,-1.90284,-1.90284,-1.90284
869.5,-1.90284,-1.90284,-1.90284
870.5,-1.90284,-1.90284,-1.90284
871.5,0,0,13317.1
872.5,0,0,53661.7
873.5,0,0,62970.8
874.5,0,0,61799.1
875.5,0,0,57936.8
876.5,0,0,56256.2
877.5,0,0,59265.7
878.5,0,0,63788.2
879.5,0,0,61847.1
880.5,0,0,47897.5
881.5,0,0,3726.63
882.5,-1.90284,-1.90284,-1.90284
883.5,-1.90284,-1.90284,-1.90284
884.5,-1.90284,-1.90284,-1.90284
885.5,-1.90284,-1.90284,-1.90284
886.5,-1.90284,-1.90284,-1.90284
887.5,-1.90284,-1.90284,-1.90284
888.5,-1.90284,-1.90284,-1.90284
889.5,-1.90284,-1.90284,-1.90284
890.5,-1.90284,-1.90284,-1.90284
891.5,-1.90284,-1.90284,-1.90284
892.5,-1.90284,-1.90284,-1.90284
893.5,-1.90284,-1.90284,-1.90284
894.5,-1.90284,-1.90284,-1.90284
895.5,0,0,6123.89
896.5,0,0,27027.4
897.5,0,0,63088.8
898.5,0,0,60510.7
899.5,0,0,51534.9
900.5,0,0,48906.3
901.5,0,0,31107.6
902.5,0,0,35000.1
903.5,0,0,60360.8
904.5,0,0,48447.8
905.5,0,0,818.881
906.5,-1.90284,-1.90284,-1.90284
907.5,-1.90284,-1.90284,-1.90284
908.5,-1.90284,-1.90284,-1.90284
909.5,-1.90284,-1.90284,-1.90284
910.5,-1.90284,-1.90284,-1.90284
911.5,-1.90284,-1.90284,-1.90284
912.5,-1.90284,-1.90284,-1.90284
913.5,-1.90284,-1.90284,-1.90284
914.5,-1.90284,-1.90284,-1.90284
915.5,-1.90284,-1.90284,-1.90284
916.5,-1.90284,-1.90284,-1.90284
917.5,-1.90284,-1.90284,-1.90284
918.5,-1.90284,-1.90284,-1.90284
919.5,0,0,1725.8
920.5,0,0,41919.9
921.5,0,0,32366.2
922.5,0,0,30737.8
923.5,0,0,44691.7
924.5,0,0,36698.3
925.5,0,0,24663.5
926.5,0,0,6174.96
927.5,0,0,3037.41
928.5,0,0,2214.17
929.5,-1.90284,-1.90284,-1.90284
930.5,-1.90284,-1.90284,-1.90284
931.5,-1.90284,-1.90284,-1.90284
932.5,-1.90284,-1.90284,-1.90284
933.5,-1.90284,-1.90284,-1.90284
934.5,-1.90284,-1.90284,-1.90284
935.5,-1.90284,-1.90284,-1.90284
936.5,-1.90284,-1.90284,-1.90284
937.5,-1.90284,-1.90284,-1.90284
938.5,-1.90284,-1.90284,-1.90284
939.5,-1.90284,-1.90284,-1.90284
940.5,-1.90284,-1.90284,-1.90284
941.5,-1.90284,-1.90284,-1.90284
942.5,-1.90284,-1.90284,-1.90284
943.5,0,0,13310
944.5,0,0,37616
945.5,0,0,18320.8
946.5,0,0,17155.7
947.5,0,0,22035.3
948.5,0,0,13896.7
949.5,0,0,7592.39
950.5,0,0,14709.6
951.5,0,0,12305.6
952.5,0,0,14767.5
953.5,-1.90284,-1.90284,-1.90284
954.5,-1.90284,-1.90284,-1.90284
955.5,-1.90284,-1.90284,-1.90284
956.5,-1.90284,-1.90284,-1.90284
957.5,-1.90284,-1.90284,-1.90284
958.5,-1.90284,-1.90284,-1.90284
959.5,-1.90284,-1.90284,-1.90284
960.5,-1.90284,-1.90284,-1.90284
961.5,-1.90284,-1.90284,-1.90284
962.5,-1.90284,-1.90284,-1.90284
963.5,-1.90284,-1.90284,-1.90284
964.5,-1.90284,-1.90284,-1.90284
965.5,-1.90284,-1.90284,-1.90284
966.5,-1.90284,-1.90284,-1.90284
967.5,0,0,16659.2
968.5,0,0,53961.2
969.5,0,0,64381.7
970.5,0,0,64917.6
971.5,0,0,60438.9
972.5,0,0,36701.1
973.5,0,0,25777.6
974.5,0,0,47845.7
975.5,0,0,63026.7
976.5,0,0,49464.2
977.5,0,0,4834.72
978.5,-1.90284,-1.90284,-1.90284
979.5,-1.90284,-1.90284,-1.90284
980.5,-1.90284,-1.90284,-1.90284
981.5,-1.90284,-1.90284,-1.90284
982.5,-1.90284,-1.90284,-1.90284
983.5,-1.90284,-1.90284,-1.90284
984.5,-1.90284,-1.90284,-1.90284
985.5,-1.90284,-1.90284,-1.90284
986.5,-1.90284,-1.90284,-1.90284
987.5,-1.90284,-1.90284,-1.90284
988.5,-1.90284,-1.90284,-1.90284
989.5,-1.90284,-1.90284,-1.90284
990.5,-1.90284,-1.90284,-1.90284
991.5,0,0,18665.8
992.5,0,0,54517.7
993.5,0,0,64514.8
994.5,0,0,63863.3
995.5,0,0,59937.6
996.5,0,0,55149.5
997.5,0,0,56314.3
998.5,0,0,33113.3
999.5,0,0,13264.8
1000.5,0,0,21677.7
1001.5,0,0,2135.84
1002.5,-1.90284,-1.90284,-1.90284
1003.5,-1.90284,-1.90284,-1.90284
1004.5,-1.90284,-1.90284,-1.90284
1005.5,-1.90284,-1.90284,-1.90284
1006.5,-1.90284,-1.90284,-1.90284
1007.5,-1.90284,-1.90284,-1.90284
1008.5,-1.90284,-1.90284,-1.90284
1009.5,-1.90284,-1.90284,-1.90284
1010.5,-1.90284,-1.90284,-1.90284
1011.5,-1.90284,-1.90284,-1.90284
1012.5,-1.90284,-1.90284,-1.90284
1013.5,-1.90284,-1.90284,-1.90284
1014.5,-1.90284,-1.90284,-1.90284
1015.5,0,0,1323.3
1016.5,0,0,18132.1
1017.5,0,0,6540
1018.5,0,0,11196.7
1019.5,0,0,11903.3
1020.5,0,0,13651.3
1021.5,0,0,13596.6
1022.5,0,0,10387.6
1023.5,0,0,5397.7
1024.5,0,0,2442.54
1025.5,-1.90284,-1.90284,-1.90284
1026.5,-1.90284,-1.90284,-1.90284
1027.5,-1.90284,-1.90284,-1.90284
1028.5,-1.90284,-1.90284,-1.90284
1029.5,-1.90284,-1.90284,-1.90284
1030.5,-1.90284,-1.90284,-1.90284
1031.5,-1.90284,-1.90284,-1.90284
1032.5,-1.90284,-1.90284,-1.90284
1033.5,-1.90284,-1.90284,-1.90284
1034.5,-1.90284,-1.90284,-1.90284
1035.5,-1.90284,-1.90284,-1.90284
1036.5,-1.90284,-1.90284,-1.90284
1037.5,-1.90284,-1.90284,-1.90284
1038.5,-1.90284,-1.90284,-1.90284
1039.5,0,0,295.179
1040.5,0,0,7565.39
1041.5,0,0,7164.61
1042.5,0,0,17026.9
1043.5,0,0,4925.48
1044.5,0,0,15009.5
1045.5,0,0,3137.39
1046.5,0,0,1611.87
1047.5,0,0,5131.46
1048.5,0,0,10510.2
1049.5,0,0,2230.74
1050.5,-1.90284,-1.90284,-1.90284
1051.5,-1.90284,-1.90284,-1.90284
1052.5,-1.90284,-1.90284,-1.90284
1053.5,-1.90284,-1.90284,-1.90284
1054.5,-1.90284,-1.90284,-1.90284
1055.5,-1.90284,-1.90284,-1.90284
1056.5,-1.90284,-1.90284,-1.90284
1057.5,-1.90284,-1.90284,-1.90284
1058.5,-1.90284,-1.90284,-1.90284
1059.5,-1.90284,-1.90284,-1.90284
1060.5,-1.90284,-1.90284,-1.90284
1061.5,-1.90284,-1.90284,-1.90284
1062.5,-1.90284,-1.90284,-1.90284
1063.5,0,0,22144.7
1064.5,0,0,13015.4
1065.5,0,0,65779.4
1066.5,0,0,32458.1
1067.5,0,0,9099.11
1068.5,0,0,18394.5
1069.5,0,0,57050.3
1070.5,0,0,60567.9
1071.5,0,0,43323.6
1072.5,0,0,52432.8
1073.5,0,0,6039.72
1074.5,-1.90284,-1.90284,-1.90284
1075.5,-1.90284,-1.90284,-1.90284
1076.5,-1.90284,-1.90284,-1.90284
1077.5,-1.90284,-1.90284,-1.90284
1078.5,-1.90284,-1.90284,-1.90284
1079.5,-1.90284,-1.90284,-1.90284
1080.5,-1.90284,-1.90284,-1.90284
1081.5,-1.90284,-1.90284,-1.90284
1082.5,-1.90284,-1.90284,-1.90284
1083.5,-1.90284,-1.90284,-1.90284
1084.5,-1.90284,-1.90284,-1.90284
1085.5,-1.90284,-1.90284,-1.90284
1086.5,-1.90284,-1.90284,-1.90284
1087.5,0,0,604.874
1088.5,0,0,33666.1
1089.5,0,0,59133
1090.5,0,0,19839
1091.5,0,0,38129.4
1092.5,0,0,35040.3
1093.5,0,0,53703.3
1094.5,0,0,54286.9
1095.5,0,0,18312.2
1096.5,0,0,24990.2
1097.5,0,0,521.114
1098.5,-1.90284,-1.90284,-1.90284
1099.5,-1.90284,-1.90284,-1.90284
1100.5,-1.90284,-1.90284,-1.90284
1101.5,-1.90284,-1.90284,-1.90284
1102.5,-1.90284,-1.90284,-1.90284
1103.5,-1.90284,-1.90284,-1.90284
1104.5,-1.90284,-1.90284,-1.90284
1105.5,-1.90284,-1.90284,-1.90284
1106.5,-1.90284,-1.90284,-1.90284
1107.5,-1.90284,-1.90284,-1.90284
1108.5,-1.90284,-1.90284,-1.90284
1109.5,-1.90284,-1.90284,-1.90284
1110.5,-1.90284,-1.90284,-1.90284
1111.5,0,0,13866.1
1112.5,0,0,58898.3
1113.5,0,0,68244.5
1114.5,0,0,45496
1115.5,0,0,34319.6
1116.5,0,0,39961.1
1117.5,0,0,52435.7
1118.5,0,0,53414.5
1119.5,0,0,67287.3
1120.5,0,0,54946.3
1121.5,0,0,9448.69
1122.5,-1.90284,-1.90284,-1.90284
1123.5,-1.90284,-1.90284,-1.90284
1124.5,-1.90284,-1.90284,-1.90284
1125.5,-1.90284,-1.90284,-1.90284
1126.5,-1.90284,-1.90284,-1.90284
1127.5,-1.90284,-1.90284,-1.90284
1128.5,-1.90284,-1.90284,-1.90284
1129.5,-1.90284,-1.90284,-1.90284
1130.5,-1.90284,-1.90284,-1.90284
1131.5,-1.90284,-1.90284,-1.90284
1132.5,-1.90284,-1.90284,-1.90284
1133.5,-1.90284,-1.90284,-1.90284
1134.5,-1.90284,-1.90284,-1.90284
1135.5,0,0,26371.6
1136.5,0,0,47680.1
1137.5,0,0,69750
1138.5,0,0,67953.1
1139.5,0,0,63809.5
1140.5,0,0,61991.8
1141.5,0,0,64424
1142.5,0,0,68394.6
1143.5,0,0,66300.1
1144.5,0,0,53094.3
1145.5,0,0,9701.11
1146.5,-1.90284,-1.90284,-1.90284
1147.5,-1.90284,-1.90284,-1.90284
1148.5,-1.90284,-1.90284,-1.90284
1149.5,-1.90284,-1.90284,-1.90284
1150.5,-1.90284,-1.90284,-1.90284
1151.5,-1.90284,-1.90284,-1.90284
1152.5,-1.90284,-1.90284,-1.90284
1153.5,-1.90284,-1.90284,-1.90284
1154.5,-1.90284,-1.90284,-1.90284
1155.5,-1.90284,-1.90284,-1.90284
1156.5,-1.90284,-1.90284,-1.90284
1157.5,-1.90284,-1.90284,-1.90284
1158.5,-1.90284,-1.90284,-1.90284
1159.5,0,0,40143
1160.5,0,0,66655.6
1161.5,0,0,73435.5
1162.5,0,0,70976.5
1163.5,0,0,66150.6
1164.5,0,0,64329.1
1165.5,0,0,66984.4
1166.5,0,0,70950.5
1167.5,0,0,70124
1168.5,0,0,56875.7
1169.5,0,0,12726.7
1170.5,-1.90284,-1.90284,-1.90284
1171.5,-1.90284,-1.90284,-1.90284
1172.5,-1.90284,-1.90284,-1.90284
1173.5,-1.90284,-1.90284,-1.90284
1174.5,-1.90284,-1.90284,-1.90284
1175.5,-1.90284,-1.90284,-1.90284
1176.5,-1.90284,-1.90284,-1.90284
1177.5,-1.90284,-1.90284,-1.90284
1178.5,-1.90284,-1.90284,-1.90284
1179.5,-1.90284,-1.90284,-1.90284
1180.5,-1.90284,-1.90284,-1.90284
1181.5,-1.90284,-1.90284,-1.90284
1182.5,-1.90284,-1.90284,-1.90284
1183.5,0,0,38001.4
1184.5,0,0,65116.8
1185.5,0,0,72644.5
1186.5,0,0,69937.7
1187.5,0,0,65813.3
1188.5,0,0,63868.9
1189.5,0,0,65522.8
1190.5,0,0,68795.7
1191.5,0,0,60929.9
1192.5,0,0,52493.8
1193.5,0,0,6260.59
1194.5,-1.90284,-1.90284,-1.90284
1195.5,-1.90284,-1.90284,-1.90284
1196.5,-1.90284,-1.90284,-1.90284
1197.5,-1.90284,-1.90284,-1.90284
1198.5,-1.90284,-1.90284,-1.90284
1199.5,-1.90284,-1.90284,-1.90284
1200.5,-1.90284,-1.90284,-1.90284
1201.5,-1.90284,-1.90284,-1.90284
1202.5,-1.90284,-1.90284,-1.90284
1203.5,-1.90284,-1.90284,-1.90284
1204.5,-1.90284,-1.90284,-1.90284
1205.5,-1.90284,-1.90284,-1.90284
1206.5,-1.90284,-1.90284,-1.90284
1207.5,0,0,3824.88
1208.5,0,0,41014.6
1209.5,0,0,68496.4
1210.5,0,0,45867.9
1211.5,0,0,64265.6
1212.5,0,0,63050.2
1213.5,0,0,65514.4
1214.5,0,0,68890.3
1215.5,0,0,67986.2
1216.5,0,0,53906.1
1217.5,0,0,2915.97
1218.5,-1.90284,-1.90284,-1.90284
1219.5,-1.90284,-1.90284,-1.90284
1220.5,-1.90284,-1.90284,-1.90284
1221.5,-1.90284,-1.90284,-1.90284
1222.5,-1.90284,-1.90284,-1.90284
1223.5,-1.90284,-1.90284,-1.90284
1224.5,-1.90284,-1.90284,-1.90284
1225.5,-1.90284,-1.90284,-1.90284
1226.5,-1.90284,-1.90284,-1.90284
1227.5,-1.90284,-1.90284,-1.90284
1228.5,-1.90284,-1.90284,-1.90284
1229.5,-1.90284,-1.90284,-1.90284
1230.5,-1.90284,-1.90284,-1.90284
1231.5,0,0,39750.7
1232.5,0,0,66455.7
1233.5,0,0,73518.1
1234.5,0,0,71511.2
1235.5,0,0,67486.2
1236.5,0,0,65798
1237.5,0,0,68192.5
1238.5,0,0,72096.7
1239.5,0,0,71785.3
1240.5,0,0,60170.8
1241.5,0,0,16593.9
1242.5,-1.90284,-1.90284,-1.90284
1243.5,-1.90284,-1.90284,-1.90284
1244.5,-1.90284,-1.90284,-1.90284
1245.5,-1.90284,-1.90284,-1.90284
1246.5,-1.90284,-1.90284,-1.90284
1247.5,-1.90284,-1.90284,-1.90284
1248.5,-1.90284,-1.90284,-1.90284
1249.5,-1.90284,-1.90284,-1.90284
1250.5,-1.90284,-1.90284,-1.90284
1251.5,-1.90284,-1.90284,-1.90284
1252.5,-1.90284,-1.90284,-1.90284
1253.5,-1.90284,-1.90284,-1.90284
1254.5,-1.90284,-1.90284,-1.90284
1255.5,0,0,44221.2
1256.5,0,0,68794.1
1257.5,0,0,73887.3
1258.5,0,0,71305.5
1259.5,0,0,66899.2
1260.5,0,0,64918.8
1261.5,0,0,67160.9
1262.5,0,0,70631.1
1263.5,0,0,69750.5
1264.5,0,0,58632.2
1265.5,0,0,16869.7
1266.5,-1.90284,-1.90284,-1.90284
1267.5,-1.90284,-1.90284,-1.90284
1268.5,-1.90284,-1.90284,-1.90284
1269.5,-1.90284,-1.90284,-1.90284
1270.5,-1.90284,-1.90284,-1.90284
1271.5,-1.90284,-1.90284,-1.90284
1272.5,-1.90284,-1.90284,-1.90284
1273.5,-1.90284,-1.90284,-1.90284
1274.5,-1.90284,-1.90284,-1.90284
1275.5,-1.90284,-1.90284,-1.90284
1276.5,-1.90284,-1.90284,-1.90284
1277.5,-1.90284,-1.90284,-1.90284
1278.5,-1.90284,-1.90284,-1.90284
1279.5,0,0,14912.6
1280.5,0,0,26755.8
1281.5,0,0,42110.1
1282.5,0,0,67710.3
1283.5,0,0,34931.7
1284.5,0,0,44454.8
1285.5,0,0,21879
1286.5,0,0,7543.52
1287.5,0,0,38304.6
1288.5,0,0,3670.27
1289.5,0,0,745.074
1290.5,-1.90284,-1.90284,-1.90284
1291.5,-1.90284,-1.90284,-1.90284
1292.5,-1.90284,-1.90284,-1.90284
1293.5,-1.90284,-1.90284,-1.90284
1294.5,-1.90284,-1.90284,-1.90284
1295.5,-1.90284,-1.90284,-1.90284
1296.5,-1.90284,-1.90284,-1.90284
1297.5,-1.90284,-1.90284,-1.90284
1298.5,-1.90284,-1.90284,-1.90284
1299.5,-1.90284,-1.90284,-1.90284
1300.5,-1.90284,-1.90284,-1.90284
1301.5,-1.90284,-1.90284,-1.90284
1302.5,-1.90284,-1.90284,-1.90284
1303.5,0,0,1367.54
1304.5,0,0,19116.9
1305.5,0,0,32589.1
1306.5,0,0,29880.4
1307.5,0,0,39805.7
1308.5,0,0,39549
1309.5,0,0,30928.6
1310.5,0,0,23311.8
1311.5,0,0,21143
1312.5,0,0,5530.35
1313.5,0,0,315.756
1314.5,-1.90284,-1.90284,-1.90284
1315.5,-1.90284,-1.90284,-1.90284
1316.5,-1.90284,-1.90284,-1.90284
1317.5,-1.90284,-1.90284,-1.90284
1318.5,-1.90284,-1.90284,-1.90284
1319.5,-1.90284,-1.90284,-1.90284
1320.5,-1.90284,-1.90284,-1.90284
1321.5,-1.90284,-1.90284,-1.90284
1322.5,-1.90284,-1.90284,-1.90284
1323.5,-1.90284,-1.90284,-1.90284
1324.5,-1.90284,-1.90284,-1.90284
1325.5,-1.90284,-1.90284,-1.90284
1326.5,-1.90284,-1.90284,-1.90284
1327.5,0,0,1982.89
1328.5,0,0,3931.04
1329.5,0,0,24232.2
1330.5,0,0,7275.98
1331.5,0,0,5054.19
1332.5,0,0,8102.18
1333.5,0,0,9906.37
1334.5,0,0,2436.01
1335.5,0,0,1640.73
1336.5,0,0,1176.08
1337.5,0,0,102.029
1338.5,-1.90284,-1.90284,-1.90284
1339.5,-1.90284,-1.90284,-1.90284
1340.5,-1.90284,-1.90284,-1.90284
1341.5,-1.90284,-1.90284,-1.90284
1342.5,-1.90284,-1.90284,-1.90284
1343.5,-1.90284,-1.90284,-1.90284
1344.5,-1.90284,-1.90284,-1.90284
1345.5,-1.90284,-1.90284,-1.90284
1346.5,-1.90284,-1.90284,-1.90284
1347.5,-1.90284,-1.90284,-1.90284
1348.5,-1.90284,-1.90284,-1.90284
1349.5,-1.90284,-1.90284,-1.90284
1350.5,-1.90284,-1.90284,-1.90284
1351.5,0,0,1060.16
1352.5,0,0,5894.72
1353.5,0,0,4617.98
1354.5,0,0,2472.41
1355.5,0,0,2698.98
1356.5,0,0,4015.68
1357.5,0,0,12366.3
1358.5,0,0,8139.11
1359.5,0,0,1947.5
1360.5,0,0,1795.55
1361.5,0,0,296.402
1362.5,-1.90284,-1.90284,-1.90284
1363.5,-1.90284,-1.90284,-1.90284
1364.5,-1.90284,-1.90284,-1.90284
1365.5,-1.90284,-1.90284,-1.90284
1366.5,-1.90284,-1.90284,-1.90284
1367.5,-1.90284,-1.90284,-1.90284
1368.5,-1.90284,-1.90284,-1.90284
1369.5,-1.90284,-1.90284,-1.90284
1370.5,-1.90284,-1.90284,-1.90284
1371.5,-1.90284,-1.90284,-1.90284
1372.5,-1.90284,-1.90284,-1.90284
1373.5,-1.90284,-1.90284,-1.90284
1374.5,-1.90284,-1.90284,-1.90284
1375.5,0,0,15158.2
1376.5,0,0,4686.15
1377.5,0,0,21221.9
1378.5,0,0,26934.3
1379.5,0,0,24970
1380.5,0,0,25549.3
1381.5,0,0,39301.5
1382.5,0,0,30470.9
1383.5,0,0,9302.99
1384.5,0,0,6147.26
1385.5,0,0,331.633
1386.5,-1.90284,-1.90284,-1.90284
1387.5,-1.90284,-1.90284,-1.90284
1388.5,-1.90284,-1.90284,-1.90284
1389.5,-1.90284,-1.90284,-1.90284
1390.5,-1.90284,-1.90284,-1.90284
1391.5,-1.90284,-1.90284,-1.90284
1392.5,-1.90284,-1.90284,-1.90284
1393.5,-1.90284,-1.90284,-1.90284
1394.5,-1.90284,-1.90284,-1.90284
1395.5,-1.90284,-1.90284,-1.90284
1396.5,-1.90284,-1.90284,-1.90284
1397.5,-1.90284,-1.90284,-1.90284
1398.5,-1.90284,-1.90284,-1.90284
1399.5,0,0,4067.52
1400.5,0,0,19569.3
1401.5,0,0,47240.5
1402.5,0,0,36431.9
1403.5,0,0,51797.7
1404.5,0,0,58927.2
1405.5,0,0,67384.2
1406.5,0,0,70599.3
1407.5,0,0,63456.8
1408.5,0,0,21566
1409.5,0,0,1440.56
1410.5,-1.90284,-1.90284,-1.90284
1411.5,-1.90284,-1.90284,-1.90284
1412.5,-1.90284,-1.90284,-1.90284
1413.5,-1.90284,-1.90284,-1.90284
1414.5,-1.90284,-1.90284,-1.90284
1415.5,-1.90284,-1.90284,-1.90284
1416.5,-1.90284,-1.90284,-1.90284
1417.5,-1.90284,-1.90284,-1.90284
1418.5,-1.90284,-1.90284,-1.90284
1419.5,-1.90284,-1.90284,-1.90284
1420.5,-1.90284,-1.90284,-1.90284
1421.5,-1.90284,-1.90284,-1.90284
1422.5,-1.90284,-1.90284,-1.90284
1423.5,0,0,5227.17
1424.5,0,0,32212.9
1425.5,0,0,43948.1
1426.5,0,0,42946.5
1427.5,0,0,44547
1428.5,0,0,30866.9
1429.5,0,0,30082
1430.5,0,0,31242.3
1431.5,0,0,8600.5
1432.5,0,0,8046.76
1433.5,0,0,972.506
1434.5,-1.90284,-1.90284,-1.90284
1435.5,-1.90284,-1.90284,-1.90284
1436.5,-1.90284,-1.90284,-1.90284
1437.5,-1.90284,-1.90284,-1.90284
1438.5,-1.90284,-1.90284,-1.90284
1439.5,-1.90284,-1.90284,-1.90284
1440.5,-1.90284,-1.90284,-1.90284
1441.5,-1.90284,-1.90284,-1.90284
1442.5,-1.90284,-1.90284,-1.90284
1443.5,-1.90284,-1.90284,-1.90284
1444.5,-1.90284,-1.90284,-1.90284
1445.5,-1.90284,-1.90284,-1.90284
1446.5,-1.90284,-1.90284,-1.90284
1447.5,0,0,691.798
1448.5,0,0,1814.45
1449.5,0,0,8031.75
1450.5,0,0,6739.17
1451.5,0,0,11974.4
1452.5,0,0,23822.4
1453.5,0,0,23493.9
1454.5,0,0,13283.5
1455.5,0,0,12906.3
1456.5,0,0,38015.8
1457.5,0,0,22255.8
1458.5,-1.90284,-1.90284,-1.90284
1459.5,-1.90284,-1.90284,-1.90284
1460.5,-1.90284,-1.90284,-1.90284
1461.5,-1.90284,-1.90284,-1.90284
1462.5,-1.90284,-1.90284,-1.90284
1463.5,-1.90284,-1.90284,-1.90284
1464.5,-1.90284,-1.90284,-1.90284
1465.5,-1.90284,-1.90284,-1.90284
1466.5,-1.90284,-1.90284,-1.90284
1467.5,-1.90284,-1.90284,-1.90284
1468.5,-1.90284,-1.90284,-1.90284
1469.5,-1.90284,-1.90284,-1.90284
1470.5,-1.90284,-1.90284,-1.90284
1471.5,0,0,21156.7
1472.5,0,0,52754.4
1473.5,0,0,33435.2
1474.5,0,0,39423.5
1475.5,0,0,50277.1
1476.5,0,0,23760.5
1477.5,0,0,41570.7
1478.5,0,0,33275.5
1479.5,0,0,70338.5
1480.5,0,0,59540.3
1481.5,0,0,27514
1482.5,-1.90284,-1.90284,-1.90284
1483.5,-1.90284,-1.90284,-1.90284
1484.5,-1.90284,-1.90284,-1.90284
1485.5,-1.90284,-1.90284,-1.90284
